Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6693,Fantastic Mr. Fox,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0375822070""","=""9780375822070""",5,4.06,Knopf Books for Young Readers,Hardcover,96,2002,1970,2019/08/16,2019/08/16,"fiction, short-classics, young-adult","fiction (#463), short-classics (#19), young-adult (#51)",read,,,,1,,,0,,,,,
25816988,Pacific: The Ocean of the Future,Simon Winchester,"Winchester, Simon",,"=""0062315412""","=""9780062315410""",0,4.02,Harper,Hardcover,512,2015,2015,,2019/08/14,"to-read, biology, history, island, learning, library, nonfiction, ocean, recommended","to-read (#496), biology (#102), history (#148), island (#47), learning (#95), library (#89), nonfiction (#322), ocean (#64), recommended (#23)",to-read,,,,0,,,0,,,,,
39280445,Nine Perfect Strangers,Liane Moriarty,"Moriarty, Liane",,"=""1250069823""","=""9781250069825""",2,3.50,Flatiron Books,Hardcover,453,2018,2018,2019/08/11,2019/08/06,"chick-lit, fiction, library, thriller","chick-lit (#14), fiction (#459), library (#84), thriller (#11)",read,,,,1,,,0,,,,,
23677341,We Are the Ants,Shaun David Hutchinson,"Hutchinson, Shaun David",,"=""148144963X""","=""9781481449632""",0,4.18,Simon Pulse,Hardcover,455,2016,2016,,2018/04/06,"to-read, fiction, highly-recommended, emotional, science-fiction, library","to-read (#434), fiction (#377), highly-recommended (#123), emotional (#11), science-fiction (#50), library (#88)",to-read,,,,0,,,0,,,,,
22733729,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""1500453307""","=""9781500453305""",0,4.15,CreateSpace Independent Publishing Platform ,Paperback,518,2014,2014,,2019/08/11,"to-read, fiction, library, science-fiction, space","to-read (#495), fiction (#461), library (#86), science-fiction (#71), space (#57)",to-read,,,,0,,,0,,,,,
830502,It,Stephen King,"King, Stephen",,"=""0450411435""","=""9780450411434""",4,4.24,New English Library,Paperback,1116,1987,1986,2019/08/05,2017/04/11,"kindle, fiction, made-into-movie, thriller","kindle (#146), fiction (#337), made-into-movie (#141), thriller (#9)",read,"Don’t discount the amount of time it takes to read this book. It’s a doozy, but if you’re willing to put the time in it’s worth it. It is the perfect amount of scary, jumping in just when you’ve forgotten you’re reading a horror novel. There are so many themes about growing up- what you forget and what you remember.",,,1,,,0,,,,,
42299820,Turbulence,David Szalay,"Szalay, David",,"=""1982122730""","=""9781982122737""",0,3.66,Scribner,Hardcover,160,2019,2019,,2019/08/07,"to-read, fiction, recommended, new","to-read (#494), fiction (#460), recommended (#21), new (#45)",to-read,,,,0,,,0,,,,,
6437061,"The Hundred Thousand Kingdoms (Inheritance, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0316043915""","=""9780316043915""",2,3.86,Hachette Book Group Orbit,Paperback,427,2010,2010,2019/08/06,2019/07/02,"award-winning, fantasy, fiction, library","award-winning (#67), fantasy (#44), fiction (#454), library (#71)",read,,,,1,,,0,,,,,
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton",Jules Feiffer,"=""0394820371""","=""9780394820378""",5,4.20,Random House Bullseye Books,Paperback,256,1996,1961,2019/08/03,2014/02/09,"top-100-lifetime, fiction, library, young-adult, fantasy","top-100-lifetime (#54), fiction (#57), library (#80), young-adult (#49), fantasy (#45)",read,"Whimsical and fun, even as an adult. Full of clever puns. Don’t let yourself be bored- stay in touch with your jnner child.",,,1,,,0,,,,,
35097255,The President Is Missing,Bill Clinton,"Clinton, Bill",James Patterson,"=""""","=""""",2,3.82,"Little, Brown and Company and Knopf",Kindle Edition,513,2018,2018,2019/08/02,2019/07/30,"fiction, history, library, thriller","fiction (#458), history (#146), library (#79), thriller (#10)",read,SO cheesy. A quick read but not actually all that gripping.,,,1,,,0,,,,,
15730101,The Call of Cthulhu,H.P. Lovecraft,"Lovecraft, H.P.",,"=""""","=""""",5,4.02,"Amazon Digital Services, Inc.",Kindle Edition,43,2011,1995,2019/07/28,2014/04/12,"fiction, kindle, classics, favorites, science-fiction, short-classics","fiction (#163), kindle (#37), classics (#134), favorites (#52), science-fiction (#70), short-classics (#18)",read,,,,1,,,0,,,,,
8229281,"Guns, Germs, and Steel",Jared Diamond,"Diamond, Jared",,"=""""","=""""",4,4.03,W. W. Norton & Company,Kindle Edition,425,2009,1997,2019/07/23,2014/02/09,"top-100-lifetime, history, kindle, nonfiction, award-winning, munger, science, biology","top-100-lifetime (#66), history (#1), kindle (#51), nonfiction (#93), award-winning (#28), munger (#6), science (#201), biology (#101)",read,,,,1,,,0,,,,,
102868,"A Study in Scarlet (Sherlock Holmes, #1)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1420925539""","=""9781420925531""",3,4.16,Digireads.com,Paperback,123,2005,1887,2019/07/22,2015/04/30,"kindle, fiction","kindle (#57), fiction (#258)",read,,,,1,,,0,,,,,
162823,"The Case-Book of Sherlock Holmes (Sherlock Holmes, #9)",Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""1904633684""","=""9781904633686""",0,4.17,Collector's Library,Hardcover,303,2004,1927,,2019/07/20,"to-read, fiction, kindle, made-into-movie","to-read (#493), fiction (#457), kindle (#316), made-into-movie (#140)",to-read,,,,0,,,0,,,,,
18373,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""0156030306""","=""9780156030304""",4,4.14,Harvest Books,Paperback,311,2005,1966,2019/07/20,2014/02/09,"fiction, award-winning, classics, science-fiction, library, made-into-movie, young-adult","fiction (#94), award-winning (#47), classics (#127), science-fiction (#55), library (#77), made-into-movie (#139), young-adult (#47)",read,,,,1,,,0,,,,,
1736739,"Olive Kitteridge (Olive Kitteridge, #1)",Elizabeth Strout,"Strout, Elizabeth",,"=""""","=""""",5,3.83,Random House,Hardcover,270,2008,2008,2019/07/14,2019/07/02,"award-winning, emotional, fiction, recommended, chick-lit","award-winning (#66), emotional (#26), fiction (#453), recommended (#19), chick-lit (#11)",read,"A beautiful collection of short stories disguised as a novel by the connection of each to the multi-faceted and imperfect character of Olive Kitteridge. So many insights into various aspects of life, about the “pieces life took out of you”, told through glimpses into different but connected lives.",,,1,,,0,,,,,
40600256,"If I Understood You, Would I Have This Look on My Face?: My Adventures in the Art and Science of Relating and Communicating",Alan Alda,"Alda, Alan",,"=""""","=""""",0,3.85,Random House,Kindle Edition,210,2017,2017,,2019/07/07,"to-read, learning, nonfiction, science, self-help, library, recommended","to-read (#492), learning (#94), nonfiction (#318), science (#203), self-help (#17), library (#73), recommended (#20)",to-read,,,,0,,,0,,,,,
2187,Middlesex,Jeffrey Eugenides,"Eugenides, Jeffrey",,"=""0312422156""","=""9780312422158""",0,4.01,Picador USA,Paperback,529,2003,2002,,2014/02/09,"to-read, top-100-lifetime, fiction, life-changing, kindle, award-winning","to-read (#78), top-100-lifetime (#77), fiction (#111), life-changing (#6), kindle (#158), award-winning (#68)",to-read,,,,0,,,0,,,,,
15931,"The Notebook (The Notebook, #1)",Nicholas Sparks,"Sparks, Nicholas",,"=""0553816713""","=""9780553816716""",4,4.10,Bantam,Hardcover,214,2004,1996,2019/07/07,2014/02/09,"fiction, made-into-movie, kindle, chick-lit, emotional","fiction (#18), made-into-movie (#6), kindle (#218), chick-lit (#12), emotional (#28)",read,"Super cheesy, but it got me. The movie is better but this still made me cry.<br/>Gives me hope in lifelong, undying love, through good times and bad.",,,1,,,0,,,,,
26877039,Milk and Honey,Rupi Kaur,"Kaur, Rupi",,"=""""","=""""",4,4.08,Andrews McMeel Publishing,Kindle Edition,208,2015,2014,2019/07/07,2018/05/18,"fiction, library, chick-lit, emotional","fiction (#390), library (#55), chick-lit (#10), emotional (#27)",read,"Some gems in here.<br/>Rupi Kaur wrote this one for herself, to process some complicated emotions she was feeling, and that authenticity shines through.<br/>Overall, the second collection spoke to me more.",,,1,,,0,,,,,
19161852,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""""","=""""",4,4.29,Orbit,Paperback,468,2015,2015,2018/09/18,2017/03/22,"award-winning, fiction, science-fiction, fantasy, kindle, young-adult, diversity, read-again","award-winning (#31), fiction (#324), science-fiction (#29), fantasy (#17), kindle (#285), young-adult (#15), diversity (#8), read-again (#24)",read,Amazing world-building. Much more enjoyable when you take your time and pay attention to the character development and intertwining in the plot.,,,2,,,0,,,,,
28439264,Spaceman: An Astronaut's Unlikely Journey to Unlock the Secrets of the Universe,Mike Massimino,"Massimino, Mike",,"=""1101903554""","=""9781101903551""",0,4.54,Crown Archetype,ebook,320,2016,2016,,2019/07/02,"to-read, biography, library, nonfiction, science, space","to-read (#491), biography (#91), library (#72), nonfiction (#317), science (#202), space (#56)",to-read,,,,0,,,0,,,,,
3876,The Sun Also Rises,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,3.82,Pan Books,Paperback,189,1957,1926,,2014/02/09,"to-read, top-100-lifetime, fiction, banned, kindle, island","to-read (#97), top-100-lifetime (#101), fiction (#119), banned (#8), kindle (#236), island (#46)",to-read,,,,0,,,0,,,,,
546725,The Song of the Dodo: Island Biogeography in an Age of Extinctions,David Quammen,"Quammen, David",,"=""0684827123""","=""9780684827124""",4,4.26,Scribner,Paperback,702,1997,1996,2019/06/29,2014/02/09,"biology, science, island, kindle, nonfiction, history-of-science","biology (#3), science (#5), island (#32), kindle (#292), nonfiction (#273), history-of-science (#76)",read,"I was so torn about what rating to give this book. At some points, a 5, but at others, a 3, so I settled on a 4.<br/>At times it was too distracted from the point. The author is a travel writer and it shows, but it doesn’t add much. He described whatever little tale from the field struck his fancy, meandering through it before abruptly returning to the point. Sometimes entertaining, but mostly distracting and confusing.<br/>Very well-written and well-researched, albeit unfocused. Certainly thought-provoking, but it would have been more enjoyable if it were shorter.<br/>Also no concluding chapter? After all that time invested I would have liked a neat little summary as something to digest, a parting thought.",,,1,,,0,,,,,
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141301066""","=""9780141301068""",4,4.32,Puffin Books,Paperback,240,1998,1988,2019/06/27,2019/01/26,"classics, fiction, made-into-movie, short-classics, library","classics (#131), fiction (#429), made-into-movie (#134), short-classics (#16), library (#28)",read,,,,1,,,0,,,,,
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",4,3.66,Crown,Hardcover,305,2017,2017,2019/06/27,2017/11/13,"fiction, science-fiction, space, kindle","fiction (#366), science-fiction (#46), space (#42), kindle (#306)",read,,,,1,,,0,,,,,
35887567,On the Come Up,Angie Thomas,"Thomas, Angie",,"=""0062498568""","=""9780062498564""",3,4.30,Balzer + Bray,Hardcover,464,2019,2019,2019/06/20,2019/03/24,"fiction, new, young-adult, diversity, library","fiction (#444), new (#41), young-adult (#39), diversity (#2), library (#44)",read,"Nowhere near as good as the first one. That one had lots of character development, plot, and serious thought-provoking situations, while this one had very little. The ending was lame and unsatisfying.",,,1,,,0,,,,,
35137915,"I Am, I Am, I Am: Seventeen Brushes with Death",Maggie O'Farrell,"O'Farrell, Maggie",,"=""0525520228""","=""9780525520221""",4,3.96,Knopf Publishing Group,Hardcover,304,2017,2017,2019/06/13,2019/06/03,"biography, library, nonfiction","biography (#90), library (#70), nonfiction (#316)",read,"This is a sort of memoir framed by Maggie O’Farrell’s 17 near-death experiences. While at times a bit disjointed, she is honest and relatable, and apparently profoundly unlucky. ",,,1,,,0,,,,,
32283133,"Origin (Robert Langdon, #5)",Dan Brown,"Brown, Dan",,"=""0385514239""","=""9780385514231""",4,3.86,Doubleday,Hardcover,461,2017,2017,2019/06/11,2019/06/01,"fiction, history, library, thriller, history-of-science, philosophy","fiction (#452), history (#143), library (#69), thriller (#7), history-of-science (#77), philosophy (#33)",read,Where do we come from? Where are we going?<br/>A thrilling philosophical adventure in the classic Robert Langdon style.,,,1,,,0,,,,,
13831,"Alanna: The First Adventure (Song of the Lioness, #1)",Tamora Pierce,"Pierce, Tamora",,"=""0689878559""","=""9780689878558""",5,4.26,Simon Pulse,Mass Market Paperback,274,2005,1983,2019/06/01,2014/02/09,"fiction, library, fantasy, young-adult","fiction (#59), library (#20), fantasy (#43), young-adult (#45)",read,A childhood favorite.,,,1,,,0,,,,,
41716694,Wordslut: A Feminist Guide to Taking Back the English Language,Amanda Montell,"Montell, Amanda",,"=""006286887X""","=""9780062868879""",0,4.40,Harper Wave,Hardcover,304,2019,2019,,2019/06/01,"to-read, learning, new, nonfiction","to-read (#490), learning (#93), new (#44), nonfiction (#315)",to-read,,,,0,,,0,,,,,
39507318,The Library Book,Susan Orlean,"Orlean, Susan",,"=""1476740186""","=""9781476740188""",4,3.91,Simon & Schuster,Hardcover,317,2018,2018,2019/05/31,2019/01/31,"history, nonfiction, library, books-about-books","history (#138), nonfiction (#299), library (#34), books-about-books (#1)",read,"A love letter to libraries. The personal touch was mostly nice, but the author took it a bit too far, making it specific to her. I could have done without the long chapter on the various eccentric head librarians. Good for the author to enlighten us on an event overshadowed by the Chernobyl disaster, and to argue for the persistence of libraries as a community space even into the digital future.",,,1,,,0,,,,,
19063,The Book Thief,Markus Zusak,"Zusak, Markus",,"=""0375831002""","=""9780375831003""",4,4.37,Alfred A. Knopf,Hardcover,552,2006,2005,2014/03/22,2014/02/09,"fiction, books-about-books","fiction (#14), books-about-books (#9)",read,,,,1,,,0,,,,,
567709,"Great Books: My Adventures with Homer, Rousseau, Woolf, and Other Indestructible Writers of the Western World",David Denby,"Denby, David",,"=""0684835339""","=""9780684835334""",0,3.85,Simon  Schuster,Paperback,496,1997,1996,,2014/02/23,"to-read, from-mike, top-100-lifetime, classics, books-about-books","to-read (#15), from-mike (#8), top-100-lifetime (#109), classics (#49), books-about-books (#8)",to-read,,,,0,,,0,,,,,
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,"Nafisi, Azar",,"=""081297106X""","=""9780812971064""",0,3.61,Random House Trade Paperbacks,Paperback,356,2003,2003,,2019/01/26,"to-read, biography, books-about-books","to-read (#476), biography (#80), books-about-books (#6)",to-read,,,,0,,,0,,,,,
28194,"Inkheart (Inkworld, #1)",Cornelia Funke,"Funke, Cornelia",Anthea Bell,"=""0439709105""","=""9780439709101""",4,3.89,Scholastic Paperbacks,Paperback,563,2005,2003,2014/08/02,2014/02/09,"fantasy, fiction, guestroom, young-adult, read-again, books-about-books","fantasy (#36), fiction (#438), guestroom (#21), young-adult (#31), read-again (#25), books-about-books (#4)",read,,,,1,,,0,,,,,
289751,Proust and the Squid: The Story and Science of the Reading Brain,Maryanne Wolf,"Wolf, Maryanne",,"=""0060186399""","=""9780060186395""",0,3.81,Harper,Hardcover,308,2007,2007,,2019/05/27,"to-read, biology, learning, nonfiction, science, books-about-books","to-read (#489), biology (#100), learning (#92), nonfiction (#314), science (#200), books-about-books (#3)",to-read,,,,0,,,0,,,,,
3473,A Walk to Remember,Nicholas Sparks,"Sparks, Nicholas",,"=""0446693804""","=""9780446693806""",3,4.18,Grand Central Publishing,Paperback,240,2004,1999,2014/08/04,2014/02/09,"fiction, made-into-movie, bedroom, kindle, chick-lit","fiction (#19), made-into-movie (#7), bedroom (#14), kindle (#100), chick-lit (#8)",read,,,,1,,,0,,,,,
19486412,Big Little Lies,Liane Moriarty,"Moriarty, Liane",,"=""0399167064""","=""9780399167065""",5,4.27,Amy Einhorn Books,Hardcover,458,2014,2014,2019/03/09,2019/01/16,"fiction, library, made-into-movie, favorites, chick-lit","fiction (#423), library (#25), made-into-movie (#133), favorites (#51), chick-lit (#6)",read,"Surprisingly complex themes for a book I thought was just going to be fun. Bullying, abuse, friendship, marriage- this book has it all. Entertaining and enjoyable, and made me think.",,,1,,,0,,,,,
32503381,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,"=""""","=""""",4,4.28,Penguin Books,ebook,336,2017,2017,2019/04/19,2018/05/15,"award-winning, fiction, made-into-movie, library, chick-lit","award-winning (#40), fiction (#387), made-into-movie (#118), library (#6), chick-lit (#5)",read,,,,1,,,0,,,,,
38472072,Winter in Paradise,Elin Hilderbrand,"Hilderbrand, Elin",,"=""""","=""""",2,4.05,"Little, Brown and Company",Kindle Edition,272,2018,2018,2019/05/20,2019/02/07,"fiction, island, library, chick-lit","fiction (#433), island (#42), library (#63), chick-lit (#4)",read,"While I enjoyed the novelty of a plot set on St. John, this was poorly written and fairly boring. I didn’t like any of the characters except the little girl, and very little actually happened. Trashy read for the beach.",,,1,,,0,,,,,
18373213,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0345803787""","=""9780345803788""",4,3.85,Anchor,Paperback,527,2014,2013,2019/03/30,2019/01/16,"fiction, library, made-into-movie, chick-lit","fiction (#419), library (#12), made-into-movie (#128), chick-lit (#3)",read,"Such a fun beach read. Good writing that transported me to this world that is totally unfamiliar to me, unlike anything I’ve ever experienced.",,,1,,,0,,,,,
8442457,Gone Girl,Gillian Flynn,"Flynn, Gillian",,"=""0297859382""","=""9780297859383""",3,4.07,Weidenfeld & Nicolson,Hardcover,399,2012,2012,,2014/02/09,"thriller, chick-lit","thriller (#4), chick-lit (#1)",read,,,,1,,,0,,,,,
30078567,"The Collapsing Empire (The Interdependency, #1)",John Scalzi,"Scalzi, John",,"=""0765388898""","=""9780765388896""",4,4.11,Tor Books,ebook,336,2017,2017,2019/05/26,2019/01/16,"award-winning, fiction, science-fiction, space, library","award-winning (#55), fiction (#417), science-fiction (#64), space (#54), library (#15)",read,Fascinating world built here. Not really a standalone novel- I look forward to the rest of the series.,,,1,,,0,,,,,
34051011,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""""","=""""",4,4.27,Grand Central Publishing,Kindle Edition,496,2017,2017,2019/05/25,2019/05/16,"award-winning, diversity, fiction, library","award-winning (#65), diversity (#10), fiction (#450), library (#62)",read,"An epic multigenerational story of a Korean family in Japan. Not the type of book I’d normally read, but this was expansive and detailed.",,,1,,,0,,,,,
