Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
36124936,The Outsider,Stephen King,"King, Stephen",,"=""1501180983""","=""9781501180989""",3,3.99,Scribner,Hardcover,561,2018,2018,2018/08/04,2018/07/17,"fiction, kindle, horror","fiction (#382), kindle (#294), horror (#15)",read,,,,1,,,0,,,,,
43615,"The Gunslinger (The Dark Tower, #1)",Stephen King,"King, Stephen",,"=""""","=""""",0,3.94,Plume,Paperback,231,2003,1982,,2014/03/07,"to-read, fiction, kindle, horror","to-read (#128), fiction (#336), kindle (#205), horror (#12)",to-read,,,,0,,,0,,,,,
11566,The Green Mile,Stephen King,"King, Stephen",,"=""0451933028""","=""9780451933027""",0,4.46,Penguin Signet,Paperback,592,1996,1996,,2014/03/05,"to-read, made-into-movie, kindle, fiction, horror","to-read (#124), made-into-movie (#42), kindle (#204), fiction (#335), horror (#10)",to-read,,,,0,,,0,,,,,
10603,Cujo,Stephen King,"King, Stephen",,"=""0307348245""","=""9780307348241""",0,3.75,Debolsillo,Paperback,432,2006,1981,,2014/03/05,"to-read, fiction, banned, kindle, horror","to-read (#123), fiction (#150), banned (#19), kindle (#120), horror (#9)",to-read,,,,0,,,0,,,,,
10585,Insomnia,Stephen King,"King, Stephen",Bettina Blanch Tyroller,"=""8497597729""","=""9788497597722""",0,3.83,Debolsillo,Paperback,890,2005,1994,,2014/03/05,"to-read, fiction, kindle, horror","to-read (#125), fiction (#323), kindle (#143), horror (#11)",to-read,,,,0,,,0,,,,,
11588,The Shining,Stephen King,"King, Stephen",,"=""0450040186""","=""9780450040184""",5,4.25,New English Library (Hodder & Stoughton) ,Paperback,659,1980,1977,2016/12/21,2014/02/09,"fiction, kindle, made-into-movie, favorites, thriller, horror","fiction (#242), kindle (#13), made-into-movie (#74), favorites (#16), thriller (#2), horror (#1)",read,,,,1,,,0,,,,,
10592,Carrie,Stephen King,"King, Stephen",,"=""1416524304""","=""9781416524304""",0,3.98,Pocket Books,Mass Market Paperback,253,2005,1974,,2014/02/09,"to-read, fiction, kindle, horror","to-read (#88), fiction (#134), kindle (#115), horror (#7)",to-read,,,,0,,,0,,,,,
16130549,Doctor Sleep,Stephen King,"King, Stephen",,"=""1476727651""","=""9781476727653""",3,4.12,Scribner,Hardcover,531,2013,2013,2017/01/06,2014/02/09,"fiction, guestroom, thriller, horror","fiction (#28), guestroom (#1), thriller (#3), horror (#5)",read,,,,1,,,0,,,,,
5864120,The Stand,Stephen King,"King, Stephen",,"=""""","=""""",0,4.34,Anchor,Kindle Edition,1348,2008,1978,,2014/02/09,"top-100-lifetime, fiction, kindle, highly-recommended, science-fiction, abandoned, horror","top-100-lifetime (#29), fiction (#48), kindle (#233), highly-recommended (#93), science-fiction (#51), abandoned (#6), horror (#6)",abandoned,,,,0,,,0,,,,,
4953,A Heartbreaking Work of Staggering Genius,Dave Eggers,"Eggers, Dave",,"=""0375725784""","=""9780375725784""",1,3.68,Vintage,Paperback,437,2001,2000,2020/06/16,2014/02/09,"top-100-lifetime, library, nonfiction, biography","top-100-lifetime (#3), library (#49), nonfiction (#277), biography (#79)",read,,,,1,,,0,,,,,
18693616,Land of Love and Drowning,Tiphanie Yanique,"Yanique, Tiphanie",,"=""1594488339""","=""9781594488337""",3,3.36,Riverhead Books,Hardcover,358,2014,2014,2020/07/26,2019/03/05,"award-winning, fantasy, fiction, history, island, kindle, ocean","award-winning (#61), fantasy (#35), fiction (#423), history (#129), island (#38), kindle (#331), ocean (#70)",read,,,,1,,,0,,,,,
42074525,The City We Became (Great Cities #1),N.K. Jemisin,"Jemisin, N.K.",Benjamin Mildner,"=""""","=""""",3,3.92,Orbit,Hardcover,437,2020,2020,2020/08/22,2020/06/28,"fantasy, fiction, library, new, science-fiction","fantasy (#55), fiction (#488), library (#166), new (#40), science-fiction (#86)",read,,,,1,,,0,,,,,
1299393,Hansel and Gretel,Jacob Grimm,"Grimm, Jacob",Wilhelm Grimm,"=""0517433524""","=""9780517433522""",3,3.80,,Hardcover,22,1988,1812,2020/09/13,2020/09/13,"classics, fantasy, fiction, library, short-classics","classics (#141), fantasy (#59), fiction (#498), library (#183), short-classics (#21)",read,,,,1,,,0,,,,,
7001285,"Atlantic: Great Sea Battles, Heroic Discoveries, Titanic Storms & a Vast Ocean of a Million Stories",Simon Winchester,"Winchester, Simon",,"=""0061702587""","=""9780061702587""",2,3.73,Harper,Hardcover,495,2010,2009,2020/10/02,2020/09/25,"audio, history, library, nonfiction, ocean","audio (#35), history (#157), library (#196), nonfiction (#347), ocean (#72)",read,,,,1,,,0,,,,,
17571564,"Hyperbole and a Half: Unfortunate Situations, Flawed Coping Mechanisms, Mayhem, and Other Things That Happened",Allie Brosh,"Brosh, Allie",,"=""1451666179""","=""9781451666175""",4,4.15,Gallery Books,Paperback,371,2019,2013,2020/09/29,2015/05/31,"nonfiction, humor, library","nonfiction (#96), humor (#5), library (#176)",read,,,,1,,,0,,,,,
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,"Paolini, Christopher",,"=""0375856110""","=""9780375856112""",3,4.11,Alfred A. Knopf,Hardcover,849,2011,2011,2020/09/29,2016/07/12,"fiction, kindle, fantasy, young-adult","fiction (#303), kindle (#81), fantasy (#67), young-adult (#80)",read,,,,1,,,0,,,,,
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",5,3.88,Penguin Books,Paperback,112,2002,1937,2020/09/27,2014/02/09,"top-100-lifetime, fiction, classics, bbc, banned, kindle, short-classics","top-100-lifetime (#19), fiction (#41), classics (#11), bbc (#45), banned (#12), kindle (#166), short-classics (#26)",read,,,,1,,,0,,,,,
3999418,The Healthy College Cookbook,Alexandra Nimetz,"Nimetz, Alexandra","Jason      Stanley, Emeline Starr","=""1603420304""","=""9781603420303""",4,3.71,"Storey Publishing, LLC",Paperback,293,2009,1999,,2016/06/12,"cooking, nonfiction","cooking (#5), nonfiction (#350)",read,,,,1,,,0,,,,,
315425,In Defense of Food: An Eater's Manifesto,Michael Pollan,"Pollan, Michael",,"=""1594201455""","=""9781594201455""",3,4.06,Penguin Press,Hardcover,205,2008,2008,,2014/02/09,"cooking, nonfiction, self-help","cooking (#4), nonfiction (#349), self-help (#28)",read,,,,1,,,0,,,,,
13414492,Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza,Ken Forkish,"Forkish, Ken",,"=""160774273X""","=""9781607742739""",4,4.45,Ten Speed Press,Hardcover,272,2012,2012,2020/04/10,2020/04/04,"nonfiction, science, st-thomas, award-winning, cooking","nonfiction (#321), science (#202), st-thomas (#46), award-winning (#83), cooking (#3)",read,,,,1,,,0,,,,,
43888840,"Half Baked Harvest Super Simple: More Than 125 Recipes for Instant, Overnight, Meal-Prepped, and Easy Comfort Foods: A Cookbook",Tieghan Gerard,"Gerard, Tieghan",,"=""0525577076""","=""9780525577072""",4,4.22,Clarkson Potter Publishers,Hardcover,288,2019,2019,,2020/09/26,"nonfiction, st-thomas, cooking","nonfiction (#348), st-thomas (#49), cooking (#1)",read,,,,1,,,0,,,,,
25816988,Pacific: The Ocean of the Future,Simon Winchester,"Winchester, Simon",,"=""0062315412""","=""9780062315410""",3,4.02,Harper,Hardcover,512,2015,2015,2020/09/18,2019/08/14,"history, library, nonfiction, ocean, audio","history (#138), library (#88), nonfiction (#290), ocean (#61), audio (#32)",read,,,,1,,,0,,,,,
29036,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,"Barry, John M.",,"=""0143036491""","=""9780143036494""",4,3.98,Penguin Books,Paperback,546,2005,2004,2020/09/23,2020/08/21,"biology, history, history-of-science, library, nonfiction, science","biology (#103), history (#153), history-of-science (#79), library (#171), nonfiction (#335), science (#205)",read,,,,1,,,0,,,,,
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,"Nafisi, Azar",,"=""081297106X""","=""9780812971064""",0,3.63,Random House Trade Paperbacks,Paperback,356,2003,2003,,2019/01/26,"to-read, biography, books-about-books, library, nonfiction","to-read (#323), biography (#71), books-about-books (#6), library (#195), nonfiction (#344)",to-read,,,,0,,,0,,,,,
227113,Walking,Henry David Thoreau,"Thoreau, Henry David",,"=""1596058811""","=""9781596058811""",4,3.80,Cosimo Classics,Paperback,60,2006,1861,2020/09/20,2014/02/09,"classics, library, nonfiction","classics (#36), library (#190), nonfiction (#343)",read,,,,1,,,0,,,,,
19089,Middlemarch,George Eliot,"Eliot, George","Michel Faber, Doreen Roberts","=""0451529170""","=""9780451529176""",0,3.99,Signet,Paperback,904,2004,1871,,2015/08/16,"to-read, bbc, fiction, history, library","to-read (#228), bbc (#78), fiction (#290), history (#55), library (#194)",to-read,,,,0,,,0,,,,,
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""""","=""""",0,3.95,Penguin Books,Paperback,433,2003,1874,,2015/08/16,"to-read, bbc, fiction, classics, library","to-read (#225), bbc (#32), fiction (#281), classics (#146), library (#193)",to-read,,,,0,,,0,,,,,
45978,"Eldest (The Inheritance Cycle, #2)",Christopher Paolini,"Paolini, Christopher",Ieva Venskevičiūtė,"=""0375840400""","=""9780375840401""",3,4.00,Knopf Books for Young Readers,Paperback,704,2007,2005,2020/08/29,2014/02/09,"fiction, kindle, fantasy, young-adult","fiction (#67), kindle (#79), fantasy (#66), young-adult (#79)",read,,,,1,,,0,,,,,
2248573,"Brisingr (The Inheritance Cycle, #3)",Christopher Paolini,"Paolini, Christopher",,"=""0375826726""","=""9780375826726""",3,4.06,Alfred A. Knopf,Hardcover,748,2008,2008,2020/09/20,2014/02/09,"fiction, kindle, fantasy, young-adult","fiction (#66), kindle (#80), fantasy (#65), young-adult (#78)",read,,,,1,,,0,,,,,
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083690""","=""9780807083697""",5,4.29,Beacon Press,Paperback,287,2004,1979,2020/09/19,2014/12/02,"fiction, science-fiction, library, award-winning, diversity, history","fiction (#207), science-fiction (#1), library (#169), award-winning (#89), diversity (#26), history (#154)",read,,,,1,,,0,,,,,
25109947,Lovecraft Country,Matt Ruff,"Ruff, Matt",,"=""""","=""""",3,4.03,Harper,ebook,329,2016,2016,2020/09/12,2020/08/24,"fantasy, fiction, library, made-into-movie, science-fiction, diversity","fantasy (#58), fiction (#496), library (#173), made-into-movie (#161), science-fiction (#94), diversity (#25)",read,,,,1,,,0,,,,,
11334386,The Depressed Person,David Foster Wallace,"Wallace, David Foster",,"=""""","=""""",5,4.34,Harper's Magazine,ebook,8,1998,1998,2020/09/12,2015/06/14,"fiction, emotional","fiction (#263), emotional (#36)",read,,,,1,,,0,,,,,
40289,The Abyss,Orson Scott Card,"Card, Orson Scott",James       Cameron,"=""0099690608""","=""9780099690603""",0,4.08,Legend,Paperback,363,1989,1989,,2014/02/09,"to-read, fiction, ocean, made-into-movie, island, diving","to-read (#112), fiction (#147), ocean (#11), made-into-movie (#39), island (#1), diving (#30)",to-read,,,,0,,,0,,,,,
49003616,"A Beautifully Foolish Endeavor (The Carls, #2)",Hank Green,"Green, Hank",,"=""152474347X""","=""9781524743475""",4,4.26,Dutton,Hardcover,452,2020,2020,2020/09/06,2020/06/24,"fiction, new, science-fiction, young-adult, library","fiction (#486), new (#39), science-fiction (#84), young-adult (#76), library (#168)",read,,,,1,,,0,,,,,
33399049,"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data",Hadley Wickham,"Wickham, Hadley",Garrett Grolemund,"=""""","=""""",5,4.57,O'Reilly Media,Kindle Edition,522,2016,2016,,2020/08/25,"nonfiction, science","nonfiction (#337), science (#206)",read,,,,1,,,0,,,,,
7733,Gulliver's Travels: Travels into Several Remote Nations of the World.,Jonathan Swift,"Swift, Jonathan",Robert DeMaria Jr.,"=""0141439491""","=""9780141439495""",0,3.58,Penguin,Paperback,306,2003,1726,,2015/01/05,"classics, highly-recommended, fiction, to-read, neil-degrasse-tyson, kindle","classics (#80), highly-recommended (#13), fiction (#222), to-read (#172), neil-degrasse-tyson (#3), kindle (#136)",to-read,,,,0,,,0,,,,,
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""""","=""""",5,3.93,Scribner,Paperback,200,2004,1925,2014/06/20,2014/02/09,"top-100-lifetime, fiction, made-into-movie, classics, kindle, bbc, banned, short-classics, favorites, want-to-own","top-100-lifetime (#1), fiction (#1), made-into-movie (#1), classics (#1), kindle (#23), bbc (#80), banned (#4), short-classics (#3), favorites (#2), want-to-own (#2)",read,,,,1,,,0,,,,,
113436,"Eragon (The Inheritance Cycle, #1)",Christopher Paolini,"Paolini, Christopher",,"=""0375826696""","=""9780375826696""",5,3.92,Alfred A. Knopf,Paperback,503,2005,2002,2016/07/01,2014/02/09,"guestroom, fiction, made-into-movie, kindle, st-thomas, fantasy, young-adult","guestroom (#12), fiction (#228), made-into-movie (#79), kindle (#78), st-thomas (#20), fantasy (#57), young-adult (#77)",read,,,,2,,,0,,,,,
37732,"Are You There God? It's Me, Margaret",Judy Blume,"Blume, Judy",,"=""0689841582""","=""9780689841583""",4,3.91,Richard Jackson/Athaneum Books for Young Readers,Hardcover,149,2001,1970,2020/08/20,2014/02/09,"top-100-lifetime, fiction, library, young-adult","top-100-lifetime (#59), fiction (#99), library (#80), young-adult (#49)",read,,,,1,,,0,,,,,
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""""","=""""",3,3.92,Ace,Paperback,525,1991,1961,2020/08/19,2020/03/18,"fiction, science-fiction, space, library","fiction (#482), science-fiction (#83), space (#59), library (#150)",read,,,,1,,,0,,,,,
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",0,4.64,Tor Books,Hardcover,1007,2010,2010,,2020/08/16,"to-read, fantasy, fiction, highly-recommended, kindle, science-fiction","to-read (#352), fantasy (#56), fiction (#494), highly-recommended (#107), kindle (#338), science-fiction (#92)",to-read,,,,0,,,0,,,,,
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",5,4.28,HarperCollins Publishers,Paperback,496,2006,1943,2020/08/05,2014/02/09,"top-100-lifetime, fiction, library, classics","top-100-lifetime (#30), fiction (#85), library (#160), classics (#139)",read,,,,1,,,0,,,,,
24233708,"An Absolutely Remarkable Thing (The Carls, #1)",Hank Green,"Green, Hank",,"=""""","=""""",4,4.03,Dutton,Kindle Edition,343,2018,2018,2019/04/30,2019/03/10,"fiction, science-fiction, library","fiction (#425), science-fiction (#64), library (#58)",read,Incredibly relatable for adult millenials. Hank Green shows insight into internet celebrity that can only come from someone who is one. A fun story with a surprising ending- well done.,,,2,,,0,,,,,
40693207,Evicted: Poverty and Profit in the American City,Matthew Desmond,"Desmond, Matthew",,"=""0553447440""","=""9780553447446""",4,4.47,Broadway Books,ebook,448,2016,2016,2020/07/17,2020/06/25,"award-winning, diversity, library, nonfiction","award-winning (#85), diversity (#21), library (#164), nonfiction (#330)",read,,,,1,,,0,,,,,
18626849,Stories of Your Life and Others,Ted Chiang,"Chiang, Ted",,"=""""","=""""",5,4.24,Vintage,Kindle Edition,352,2010,2002,2020/07/13,2018/12/16,"award-winning, fiction, philosophy, science-fiction, library, short-stories","award-winning (#52), fiction (#394), philosophy (#29), science-fiction (#59), library (#97), short-stories (#2)",read,,,,1,,,0,,,,,
34330645,"The Naturalist (The Naturalist, #1)",Andrew Mayne,"Mayne, Andrew",,"=""""","=""""",4,4.05,Thomas & Mercer,Kindle Edition,382,2017,2017,2020/04/10,2018/11/14,"biology, fiction, science, thriller, kindle, science-fiction","biology (#83), fiction (#387), science (#174), thriller (#21), kindle (#327), science-fiction (#88)",read,,,,1,,,0,,,,,
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",0,4.00,Ace Books,Mass Market Paperback,264,1987,1959,,2020/07/09,"to-read, award-winning, classics, fiction, kindle, science-fiction","to-read (#351), award-winning (#87), classics (#140), fiction (#489), kindle (#333), science-fiction (#87)",to-read,,,,0,,,0,,,,,
27840585,"Present Over Perfect: Leaving Behind Frantic for a Simpler, More Soulful Way of Living",Shauna Niequist,"Niequist, Shauna",Brené Brown,"=""0310342996""","=""9780310342991""",3,3.82,Zondervan,Hardcover,240,2016,2016,2020/07/07,2020/06/25,"audio, library, nonfiction, philosophy, self-help, emotional","audio (#31), library (#163), nonfiction (#329), philosophy (#37), self-help (#24), emotional (#34)",read,,,,1,,,0,,,,,
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",5,4.40,Spiegel & Grau,Hardcover,152,2015,2015,2020/07/02,2020/06/05,"biography, diversity, emotional, history, library, nonfiction","biography (#96), diversity (#18), emotional (#33), history (#151), library (#157), nonfiction (#324)",read,,,,1,,,0,,,,,
10155,The Lost World (Professor Challenger #1),Arthur Conan Doyle,"Doyle, Arthur Conan",,"=""0812967259""","=""9780812967258""",3,3.93,Modern Library,Paperback,272,2003,1912,2020/06/25,2015/06/14,"fiction, history, library","fiction (#262), history (#40), library (#165)",read,,,,1,,,0,,,,,
33080122,"The Calculating Stars (Lady Astronaut Universe, #1)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",0,3.98,Tor Books,Paperback,431,2018,2018,,2020/06/25,"to-read, award-winning, fiction, kindle, science-fiction, space","to-read (#349), award-winning (#86), fiction (#487), kindle (#332), science-fiction (#85), space (#61)",to-read,,,,0,,,0,,,,,
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",3,4.06,Knopf,Hardcover,333,2014,2014,2020/06/21,2020/04/05,"fiction, library","fiction (#483), library (#152)",read,,,,1,,,0,,,,,
