Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
36420458,Facts and Fears: Hard Truths from a Life in Intelligence,James R. Clapper,"Clapper, James R.",Trey Brown,"=""0525558640""","=""9780525558644""",3,4.11,Viking,Hardcover,432,2018,2018,2024/03/19,2018/06/01,"biography, history, nonfiction, library, psychology","biography (#57), history (#111), nonfiction (#235), library (#285), psychology (#54)",read,,,,1,0
51941621,Science on a Mission: How Military Funding Shaped What We Do and Don’t Know about the Ocean,Naomi Oreskes,"Oreskes, Naomi",,"=""022673238X""","=""9780226732381""",0,4.14,University of Chicago Press,Hardcover,744,2021,,,2021/08/07,"diving, highly-recommended, history, history-of-science, learning, new, nonfiction, ocean, review, science, st-thomas, currently-reading","diving (#35), highly-recommended (#76), history (#193), history-of-science (#95), learning (#57), new (#79), nonfiction (#447), ocean (#82), review (#124), science (#236), st-thomas (#91), currently-reading (#1)",currently-reading,,,,1,0
17125,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"Solzhenitsyn, Aleksandr","Ronald Hingley, H.T. Willetts, Leopold Labedz, Max Hayward","=""""","=""""",3,3.98,"Farrar, Straus and Giroux",Paperback,182,2005,1962,2022/10/18,2017/05/30,"classics, fiction, history, short-classics, kindle","classics (#114), fiction (#347), history (#87), short-classics (#8), kindle (#389)",read,,,,1,0
126041,"An Incomplete Education: 3,684 Things You Should Have Learned But Probably Didn't",Judy Jones,"Jones, Judy",William Wilson,"=""0345468902""","=""9780345468901""",4,3.90,Ballantine Books,Hardcover,720,2006,1987,2024/03/11,2016/10/09,"history, nonfiction, library-open, library, science, self-help, biography, humor, psychology","history (#69), nonfiction (#145), library-open (#33), library (#464), science (#293), self-help (#83), biography (#173), humor (#46), psychology (#53)",read,,,,1,0
55835653,Below the Edge of Darkness: A Memoir of Exploring Light and Life in the Deep Sea,Edith Widder,"Widder, Edith",,"=""0525509240""","=""9780525509240""",4,4.17,Random House,Hardcover,352,2021,2021,2024/03/10,2021/12/02,"biography, biology, nonfiction, ocean, review, science, st-thomas","biography (#132), biology (#131), nonfiction (#463), ocean (#86), review (#138), science (#245), st-thomas (#75)",read,,,,1,0
52717403,"American Oligarchs: The Kushners, the Trumps, and the Marriage of Money and Power",Andrea Bernstein,"Bernstein, Andrea",,"=""1324001879""","=""9781324001874""",5,4.22,W. W. Norton  Company,Hardcover,496,2020,2020,2024/03/10,2024/02/26,"audio, biography, library, nonfiction, history","audio (#144), biography (#171), library (#462), nonfiction (#578), history (#236)",read,,,,1,0
45046690,"The Address Book: What Street Addresses Reveal About Identity, Race, Wealth, and Power",Deirdre Mask,"Mask, Deirdre",,"=""1250134765""","=""9781250134769""",4,4.07,St. Martin's Press,Hardcover,336,2020,2020,2024/03/02,2021/01/27,"diversity, history, kindle, nonfiction","diversity (#47), history (#180), kindle (#346), nonfiction (#412)",read,,,,1,0
72657,Pedagogy of the Oppressed,Paulo Freire,"Freire, Paulo","Myra Bergman Ramos, Donaldo Macedo","=""0826412769""","=""9780826412768""",5,4.30,Continuum,Paperback,183,2000,1968,2024/03/02,2014/02/09,"from-mike, diversity, philosophy, nonfiction, library-open, library, audio, history","from-mike (#4), diversity (#31), philosophy (#42), nonfiction (#520), library-open (#44), library (#439), audio (#145), history (#234)",read,,,,1,0
815394,Parasite Rex: Inside the Bizarre World of Nature's Most Dangerous Creatures,Carl Zimmer,"Zimmer, Carl",,"=""074320011X""","=""9780743200110""",4,4.20,Atria Books,Paperback,306,2014,2000,2024/02/25,2018/05/30,"biology, nonfiction, science, library","biology (#80), nonfiction (#231), science (#162), library (#461)",read,,,,1,0
35887237,"Reader, Come Home: The Reading Brain in a Digital World",Maryanne Wolf,"Wolf, Maryanne",,"=""0062388797""","=""9780062388797""",4,3.89,Harper,ebook,272,2018,2018,2024/02/24,2019/11/15,"biology, books-about-books, kindle, nonfiction, science, self-help, audio, library, psychology","biology (#94), books-about-books (#11), kindle (#317), nonfiction (#293), science (#186), self-help (#19), audio (#133), library (#441), psychology (#52)",read,,,,1,0
821611,The Story of My Life,Helen Keller,"Keller, Helen",,"=""0553213873""","=""9780553213874""",0,4.08,Bantam Classics,Mass Market Paperback,240,1990,1902,,2014/02/09,"to-read, top-100-lifetime, biography, diversity, learning, nonfiction, kindle, audio, library","to-read (#19), top-100-lifetime (#51), biography (#116), diversity (#40), learning (#53), nonfiction (#403), kindle (#363), audio (#143), library (#460)",to-read,,,,0,0
107301,A Town Like Alice,Nevil Shute,"Shute, Nevil",,"=""1842323008""","=""9781842323007""",0,4.15,House of Stratus Ltd,Paperback,359,2000,1950,,2015/08/16,"to-read, bbc, fiction, history, classics, audio, library","to-read (#153), bbc (#5), fiction (#264), history (#172), classics (#152), audio (#142), library (#459)",to-read,,,,0,0
54304230,Pipe Dreams: The Urgent Global Quest to Transform the Toilet,Chelsea Wald,"Wald, Chelsea",,"=""1982116218""","=""9781982116217""",0,4.05,Avid Reader Press / Simon & Schuster,Hardcover,304,2021,,,2021/04/14,"to-read, history-of-science, learning, new, nonfiction, science, audio, library","to-read (#260), history-of-science (#89), learning (#54), new (#68), nonfiction (#427), science (#226), audio (#141), library (#458)",to-read,,,,0,0
98685,Genius: The Life and Science of Richard Feynman,James Gleick,"Gleick, James",,"=""0679747044""","=""9780679747048""",3,4.11,Vintage,Paperback,531,1993,,2024/02/20,2018/01/21,"biography, history-of-science, nonfiction, science, space, kindle","biography (#47), history-of-science (#53), nonfiction (#199), science (#152), space (#39), kindle (#300)",read,,,,1,0
845657,Rambam's Ladder: A Meditation on Generosity and Why It Is Necessary to Give,Julie Salamon,"Salamon, Julie",,"=""0761128093""","=""9780761128090""",0,3.50,Workman Publishing Company,Hardcover,192,2003,2003,,2024/02/18,"to-read, nonfiction, philosophy, st-thomas","to-read (#285), nonfiction (#575), philosophy (#75), st-thomas (#113)",to-read,,,,0,0
60965426,The Creative Act: A Way of Being,Rick Rubin,"Rubin, Rick",,"=""0593652886""","=""9780593652886""",4,4.05,Penguin Press,Hardcover,406,2023,2023,2024/02/16,2024/01/31,"audio, library, nonfiction, self-help, philosophy, read-again, want-to-own","audio (#135), library (#447), nonfiction (#570), self-help (#79), philosophy (#74), read-again (#57), want-to-own (#23)",read,,,,1,0
36204285,Origin Story: A Big History of Everything,David Christian,"Christian, David",,"=""0316392006""","=""9780316392006""",0,4.09,"Little, Brown Spark",Hardcover,357,2018,2008,,2018/06/24,"history, history-of-science, nonfiction, science, library, abandoned","history (#112), history-of-science (#56), nonfiction (#237), science (#164), library (#242), abandoned (#14)",abandoned,,,,0,0
8167094,The Hidden Reality: Parallel Universes and the Deep Laws of the Cosmos,Brian Greene,"Greene, Brian",,"=""0307265633""","=""9780307265630""",3,4.11,Knopf,Hardcover,384,2011,2011,2024/02/14,2016/11/07,"science, nonfiction, library, history, history-of-science, space","science (#118), nonfiction (#148), library (#229), history (#232), history-of-science (#118), space (#85)",read,,,,1,0
185526,The Soul of Money: Transforming Your Relationship with Money and Life,Lynne Twist,"Twist, Lynne",,"=""0393050971""","=""9780393050974""",4,3.89,W. W. Norton  Company,Hardcover,305,2003,2003,2021/03/30,2021/03/13,"library, nonfiction, self-help, st-thomas","library (#312), nonfiction (#421), self-help (#49), st-thomas (#112)",read,,,,1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel",,"=""0374275637""","=""9780374275631""",4,4.18,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,2020/01/11,2014/12/18,"guestroom, nonfiction, science, philosophy, library, self-help, review, psychology, st-thomas","guestroom (#6), nonfiction (#32), science (#49), philosophy (#10), library (#131), self-help (#20), review (#59), psychology (#26), st-thomas (#111)",read,,,,1,0
16071764,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",,"=""0385349947""","=""9780385349949""",4,3.95,Knopf,Hardcover,217,2013,2013,2024/02/10,2024/02/05,"biography, chick-lit, library, nonfiction, self-help","biography (#169), chick-lit (#42), library (#451), nonfiction (#574), self-help (#81)",read,,,,1,0
43264830,The School of Life: An Emotional Education,Alain de Botton,"Botton, Alain de",,"=""0241382327""","=""9780241382325""",0,4.25,Hamish Hamilton,Paperback,310,2019,2019,,2023/03/02,"to-read, emotional, learning, nonfiction, psychology, self-help, library","to-read (#280), emotional (#66), learning (#67), nonfiction (#531), psychology (#39), self-help (#69), library (#456)",to-read,,,,0,0
106139,The Man Who Knew Infinity: A Life of the Genius Ramanujan,Robert Kanigel,"Kanigel, Robert",,"=""0349104522""","=""9780349104522""",0,4.03,Abacus,Paperback,438,1992,1991,,2018/06/25,"to-read, biography, history-of-science, made-into-movie, nonfiction, science, library, audio","to-read (#221), biography (#58), history-of-science (#57), made-into-movie (#117), nonfiction (#238), science (#165), library (#455), audio (#139)",to-read,,,,0,0
32279708,Fierce Femmes and Notorious Liars,Kai Cheng Thom,"Thom, Kai Cheng",,"=""0994047134""","=""9780994047137""",0,4.26,Metonymy Press,Paperback,188,2016,2016,,2019/03/08,"to-read, highly-recommended, fantasy, fiction, audio, diversity, library","to-read (#234), highly-recommended (#70), fantasy (#37), fiction (#422), audio (#138), diversity (#85), library (#453)",to-read,,,,0,0
60199847,Getting Me Cheap: How Low-Wage Work Traps Women and Girls in Poverty,Amanda Freeman,"Freeman, Amanda",Lisa Dodson,"=""1620977427""","=""9781620977422""",0,4.08,The New Press,Hardcover,256,2022,2022,,2023/02/11,"to-read, diversity, highly-recommended, island, learning, new, nonfiction, library","to-read (#277), diversity (#69), highly-recommended (#81), island (#39), learning (#66), new (#115), nonfiction (#528), library (#452)",to-read,,,,0,0
44890081,My Dark Vanessa,Kate Elizabeth Russell,"Russell, Kate Elizabeth",,"=""006294150X""","=""9780062941503""",4,4.10,William Morrow,Hardcover,373,2020,2020,2024/02/06,2023/04/22,"audio, chick-lit, emotional, fiction, library","audio (#120), chick-lit (#37), emotional (#70), fiction (#604), library (#409)",read,,,,1,0
62854850,The Theory of Everything Else: A Voyage Into the World of the Weird,Dan Schreiber,"Schreiber, Dan",,"=""0063259192""","=""9780063259195""",4,4.09,William Morrow,Hardcover,368,2023,2023,2024/02/04,2023/12/25,"library, new, nonfiction, science, history-of-science, psychology","library (#442), new (#142), nonfiction (#566), science (#291), history-of-science (#117), psychology (#51)",read,,,,1,0
165059495,Rich AF: The Winning Money Mindset That Will Change Your Life,Vivian Tu,"Tu, Vivian",,"=""0593714911""","=""9780593714911""",4,4.03,Portfolio,Hardcover,336,2023,2023,2024/02/01,2023/12/29,"library, new, nonfiction, self-help","library (#443), new (#143), nonfiction (#567), self-help (#78)",read,,,,1,0
56552947,No Cure for Being Human: And Other Truths I Need to Hear,Kate Bowler,"Bowler, Kate",,"=""0593230779""","=""9780593230770""",3,4.13,Random House,Hardcover,224,2021,2021,2024/01/31,2023/12/31,"audio, biography, books-about-books, library, new, nonfiction, emotional","audio (#134), biography (#167), books-about-books (#24), library (#444), new (#144), nonfiction (#568), emotional (#74)",read,,,,1,0
70240470,Among the Bros: A Fraternity Crime Story,Max  Marshall,"Marshall, Max",,"=""0063099551""","=""9780063099555""",0,3.50,Harper,Kindle Edition,289,2023,2023,,2024/01/31,"to-read, highly-recommended, history, library, new, nonfiction","to-read (#283), highly-recommended (#85), history (#231), library (#450), new (#146), nonfiction (#573)",to-read,,,,0,0
123165447,You Are What You Watch,Walter Hickey,"Hickey, Walter",,"=""1523515899""","=""9781523515899""",5,3.72,Workman Publishing Company,Hardcover,240,2023,,2024/01/28,2023/12/03,"library, new, nonfiction, psychology, books-about-books, read-again, science","library (#438), new (#139), nonfiction (#563), psychology (#48), books-about-books (#25), read-again (#56), science (#292)",read,,,,1,0
33826583,Originals: How Non-Conformists Move the World,Adam M. Grant,"Grant, Adam M.",,"=""014312885X""","=""9780143128854""",4,3.96,Penguin Books,Paperback,336,2017,2016,2018/10/15,2016/05/01,"nonfiction, self-help, review","nonfiction (#136), self-help (#10), review (#74)",read,,,,2,1
59576064,All This Could Be Different,Sarah Thankam Mathews,"Mathews, Sarah Thankam",,"=""0593489128""","=""9780593489123""",3,3.85,Viking,Hardcover,320,2022,2022,2024/01/25,2023/10/12,"audio, diversity, fiction, library","audio (#131), diversity (#81), fiction (#610), library (#428)",read,,,,1,0
52036,Siddhartha,Hermann Hesse,"Hesse, Hermann","Hilda Rosner, Zigmantas Ardickas","=""""","=""""",4,4.07,Bantam Books,Mass Market Paperback,152,1981,1922,2024/01/23,2014/02/09,"classics, kindle, fiction, philosophy","classics (#26), kindle (#178), fiction (#595), philosophy (#67)",read,,,,1,0
145624737,Not the End of the World: How We Can Be the First Generation to Build a Sustainable Planet,Hannah Ritchie,"Ritchie, Hannah",,"=""031653675X""","=""9780316536752""",5,4.30,"Little, Brown Spark",Hardcover,352,2024,2024,2024/01/20,2023/12/10,"climate-change, new, nonfiction, science, library","climate-change (#31), new (#141), nonfiction (#565), science (#290), library (#446)",read,,,,1,0
19089,Middlemarch,George Eliot,"Eliot, George",Michel Faber,"=""0451529170""","=""9780451529176""",0,4.02,Signet,Mass Market Paperback,912,2003,1872,,2015/08/16,"bbc, fiction, history, library, abandoned","bbc (#78), fiction (#288), history (#55), library (#193), abandoned (#13)",abandoned,,,,0,0
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan","Michael Henry Heim, Richmond Hoxie","=""0571224385""","=""9780571224388""",5,4.11,Harper Perennial,Paperback,314,2009,1984,2024/01/13,2015/10/18,"fiction, emotional, library","fiction (#298), emotional (#4), library (#434)",read,,,,1,0
23740509,Process: The Writing Lives of Great Authors,Sarah Stodola,"Stodola, Sarah",,"=""1477875476""","=""9781477875476""",5,3.99,Amazon Digital Services,Kindle Edition,270,2015,2015,2024/01/07,2023/11/14,"biography, books-about-books, kindle, nonfiction, self-help, read-again","biography (#165), books-about-books (#23), kindle (#407), nonfiction (#562), self-help (#76), read-again (#55)",read,,,,1,0
124949047,Moonshot: A NASA Astronaut’s Guide to Achieving the Impossible,Mike Massimino,"Massimino, Mike",,"=""030683264X""","=""9780306832642""",4,4.31,Hachette Go,Hardcover,210,2023,,2023/12/31,2023/12/03,"biography, new, nonfiction, science, self-help, space, library","biography (#166), new (#140), nonfiction (#564), science (#289), self-help (#77), space (#84), library (#440)",read,,,,1,0
65211701,"System Collapse (The Murderbot Diaries, #7)",Martha Wells,"Wells, Martha",,"=""1250826977""","=""9781250826978""",4,4.22,Tor Publishing Group/Tordotcom,Hardcover,245,2023,2023,2023/12/31,2023/11/15,"audio, fiction, library, new, science-fiction","audio (#132), fiction (#611), library (#435), new (#138), science-fiction (#122)",read,,,,1,0
30119,Where the Sidewalk Ends,Shel Silverstein,"Silverstein, Shel",,"=""0060513039""","=""9780060513030""",5,4.34,Harpercollins Childrens Books,Hardcover,176,2002,1974,2023/12/29,2014/02/09,"top-100-lifetime, fiction, short-stories, library-open, childrens","top-100-lifetime (#20), fiction (#42), short-stories (#18), library-open (#28), childrens (#43)",read,,,,1,0
